,id,year,Dept,treatment,profit,size,wageindex
15416,621375,2016,I1,0,9210,235,0.81327962
15417,621375,2017,I1,0,8925,265,1.364255832
15418,630003,2003,M15,0,4253,136,0.660473256
15419,630003,2004,M15,0,4248,136,0.653035272
15420,630003,2005,M15,0,4451,128,1.115673468
15421,630003,2006,M15,0,4824,136,0.950994236
15422,630003,2007,M15,0,4827,136,2.004308456
15423,630003,2008,M15,0,4538,137,1.033829396
15424,630003,2009,M15,0,4573,137,0.960560747
15425,630003,2010,M15,0,4785,137,0.845343727
15426,630003,2011,M15,0,4766,137,0.742611081
15427,630003,2012,M15,0,4916,143,1.10376614
15428,630003,2013,M15,0,4302,147,0.764575128
15429,630003,2014,M15,0,4313,147,1.190217689
15430,630003,2015,M15,0,4661,143,1.220865003
15431,630003,2016,M15,0,4695,143,0.772612077
15432,630003,2017,M15,0,4590,143,0.861073904
15433,630008,2003,M15,0,14540,239,0.573758309
15434,630008,2004,M15,0,15843,259,0.718245765
15435,630008,2005,M15,0,17143,259,0.337490809
15436,630008,2006,M15,0,17543,287,-0.028394848
15437,630008,2007,M15,0,15786,288,1.014502936
15438,630008,2008,M15,0,16825,291,1.320896972
15439,630008,2009,M15,0,16682,301,0.44607528
15440,630008,2010,M15,0,16855,298,0.556869404
15441,630008,2011,M15,0,16850,300,1.571942031
15442,630008,2012,M15,0,16635,326,1.086217681
15443,630008,2013,M15,0,16845,328,0.76386748
15444,630008,2014,M15,0,17231,342,0.972565804
15445,630008,2015,M15,0,17159,323,1.38532441
15446,630008,2016,M15,0,18980,346,0.711817709
15447,630008,2017,M15,0,18891,403,0.63138407
15448,630009,2003,M15,0,15801,316,1.234826288
15449,630009,2004,M15,0,15827,316,0.902145006
15450,630009,2005,M15,0,17299,297,0.533466493
15451,630009,2006,M15,0,17304,297,0.744873214
15452,630009,2007,M15,0,16857,297,0.901828942
15453,630009,2008,M15,0,17059,297,1.343789325
15454,630009,2009,M15,0,17310,345,0.519341595
15455,630009,2010,M15,0,18199,345,0.312555464
15456,630009,2011,M15,0,18478,361,1.057910708
15457,630009,2012,M15,0,18767,364,0.955161269
15458,630009,2013,M15,0,17620,379,1.125166764
15459,630009,2014,M15,0,17270,123,0.930352958
15460,630009,2015,M15,0,18131,378,0.712756294
15461,630009,2016,M15,0,16624,378,0.966799935
15462,630009,2017,M15,0,15819,378,0.828520212
15463,630018,2005,M15,0,1592,95,0.944785404
15464,630018,2006,M15,0,1894,87,0.601449393
15465,630018,2007,M15,0,1916,87,1.018379084
15466,630018,2008,M15,0,1916,87,1.045128792
15467,630018,2009,M15,0,1974,87,1.388764565
15468,630018,2010,M15,0,2078,87,0.228781544
15469,630018,2011,M15,0,2193,85,0.777256226
15470,630018,2012,M15,0,1988,85,0.437272935
15471,630018,2013,M15,0,1997,85,0.707880272
15472,630018,2014,M15,0,1750,85,1.222764903
15473,630018,2015,M15,0,1875,85,0.32489791
15474,630018,2016,M15,0,1742,85,0.632425543
15475,630018,2017,M15,0,1644,85,1.117854077
15476,630029,2011,M15,0,3931,102,0.780114584
15477,630029,2012,M15,0,5217,103,0.51243304
15478,630029,2013,M15,0,5335,133,1.228295176
15479,630029,2014,M15,0,6695,133,0.654998227
15480,630029,2015,M15,0,7764,143,1.140154276
15481,630029,2016,M15,0,8576,163,0.705800341
15482,630029,2017,M15,0,8903,163,0.764576919
15483,630034,2012,M15,0,2559,122,0.850607225
15484,630034,2013,M15,0,3431,122,0.600997462
15485,630034,2014,M15,0,3778,122,1.128827717
15486,630034,2015,M15,0,3816,122,1.261280503
15487,630034,2016,M15,0,4070,122,0.847968295
15488,630034,2017,M15,0,3854,122,0.369461206
15489,630045,2003,M15,0,6221,140,0.710902094
15490,630045,2004,M15,0,5942,140,0.654024559
15491,630045,2005,M15,0,6632,133,0.262763395
15492,630045,2006,M15,0,6663,133,0.961482143
15493,630045,2007,M15,0,6945,133,1.020029183
15494,630045,2008,M15,0,7283,154,0.895860056
15495,630045,2009,M15,0,7230,154,0.775785274
15496,630045,2010,M15,0,7012,186,0.508357557
15497,630045,2011,M15,0,6837,186,1.154662103
15498,630045,2012,M15,0,7585,202,1.443683696
15499,630045,2013,M15,0,7277,202,1.502656057
15500,630045,2014,M15,0,7406,202,0.838796029
15501,630045,2015,M15,0,7865,202,1.126479469
15502,630045,2016,M15,0,7034,190,1.13029097
15503,630045,2017,M15,0,6308,190,1.182807449
15504,630047,2003,M15,0,2585,108,1.237021719
15505,630047,2004,M15,0,2940,108,0.797347714
15506,630047,2005,M15,0,2980,98,0.989192746
15507,630047,2006,M15,0,3025,98,0.877662885
15508,630047,2007,M15,0,3159,98,0.742681311
15509,630047,2008,M15,0,3207,98,1.2131142
15510,630047,2009,M15,0,3006,107,1.20218444
15511,630047,2010,M15,0,3011,110,0.603508326
15512,630047,2011,M15,0,2791,110,1.360775336
15513,630047,2012,M15,0,2870,110,0.336742773
15514,630047,2013,M15,0,2790,110,1.099989504
15515,630047,2014,M15,0,2363,110,1.234619135
15516,630047,2015,M15,0,2289,99,1.281313489
15517,630047,2016,M15,0,1997,99,1.071730146
15518,630047,2017,M15,0,1808,99,0.798937955
15519,630050,2003,M15,0,3447,122,1.025708246
15520,630050,2004,M15,0,4838,118,0.715509214
15521,630050,2005,M15,0,6229,114,0.290488158
15522,630050,2006,M15,0,2838,114,0.624359963
15523,630050,2007,M15,0,3839,114,0.874859674
15524,630050,2008,M15,0,3999,114,0.703748495
15525,630050,2009,M15,0,3991,114,0.77286559
15526,630050,2010,M15,0,4016,114,1.377958632
15527,630050,2011,M15,0,4006,116,0.565842047
15528,630050,2012,M15,0,4165,116,0.898489843
15529,630050,2013,M15,0,3763,102,0.782328706
15530,630050,2014,M15,0,3801,102,0.894890409
15531,630050,2015,M15,0,3648,102,1.427294458
15532,630050,2016,M15,0,3699,102,0.472375174
15533,630050,2017,M15,0,3630,102,0.874129896
15534,630063,2003,M15,0,2298,97,1.029904308
15535,630063,2004,M15,0,2446,97,0.78835464
15536,630063,2005,M15,0,2289,97,1.11569715
15537,630063,2006,M15,0,2470,98,0.584541849
15538,630063,2007,M15,0,2513,94,0.754112471
15539,630063,2008,M15,0,2458,88,1.254527005
15540,630063,2009,M15,0,2352,88,1.260806946
15541,630063,2010,M15,0,2322,88,1.510238581
15542,630063,2011,M15,0,2743,87,0.631315064
15543,630063,2012,M15,0,2799,86,0.955804076
15544,630063,2013,M15,0,2850,86,0.536594968
15545,630063,2014,M15,0,2730,86,0.25293298
15546,630063,2015,M15,0,2778,86,0.8578231
15547,630063,2016,M15,0,2579,86,0.723277459
15548,630063,2017,M15,0,2663,86,1.432443097
15549,630070,2003,M15,0,8206,272,0.458343381
15550,630070,2004,M15,0,8231,298,1.189558402
15551,630070,2005,M15,0,8603,282,0.619124238
15552,630070,2006,M15,0,9860,258,0.627537926
15553,630070,2007,M15,0,9895,258,1.144356219
15554,630070,2008,M15,0,10328,261,0.940336931
15555,630070,2009,M15,0,10620,265,0.530887164
15556,630070,2010,M15,0,10697,273,1.091453316
15557,630070,2011,M15,0,11416,277,0.428131923
15558,630070,2012,M15,0,11098,283,1.354982223
15559,630070,2013,M15,0,11180,279,0.911898494
15560,630070,2014,M15,0,11375,277,1.253361346
15561,630070,2015,M15,0,11601,277,1.463684691
15562,630070,2016,M15,0,11938,277,0.527885042
15563,630070,2017,M15,0,12189,298,0.415730354
15564,630125,2003,M15,0,4369,142,0.80061219
15565,630125,2004,M15,0,4574,142,1.095829374
15566,630125,2005,M15,0,4665,131,1.124589718
15567,630125,2006,M15,0,4397,131,1.628832683
15568,630125,2007,M15,0,4005,131,1.238347405
15569,630125,2008,M15,0,4084,131,1.28510524
15570,630125,2009,M15,0,4028,131,1.508552678
15571,630125,2010,M15,0,4083,126,1.224991909
15572,630125,2011,M15,0,3767,126,0.072279189
15573,630125,2012,M15,0,3649,126,1.061180147
15574,630125,2013,M15,0,3626,126,0.481635724
15575,630125,2014,M15,0,3152,126,0.82006423
15576,630125,2015,M15,0,3494,105,1.138911796
15577,630125,2016,M15,0,3474,106,0.959515655
15578,630125,2017,M15,0,3455,104,0.847630134
15579,630130,2003,M15,0,13390,340,1.160487727
15580,630130,2004,M15,0,13878,372,0.828160892
15581,630130,2005,M15,0,15129,360,0.412749788
15582,630130,2006,M15,0,15844,361,0.768124692
15583,630130,2007,M15,0,16449,367,0.660592364
15584,630130,2008,M15,0,17591,373,0.585669306
15585,630130,2009,M15,0,17306,376,1.086542806
15586,630130,2010,M15,0,17363,378,1.249195764
15587,630130,2011,M15,0,18037,383,1.013325975
15588,630130,2012,M15,0,18184,392,0.986578967
15589,630130,2013,M15,0,17602,398,1.086979121
15590,630130,2014,M15,0,17953,398,0.785899563
15591,630130,2015,M15,0,17621,398,0.783418125
15592,630130,2016,M15,0,18018,398,0.476827941
15593,630130,2017,M15,0,17711,359,1.162801816
15594,630185,2003,M15,0,16334,429,0.95571657
15595,630185,2004,M15,0,16373,420,1.138201963
15596,630185,2005,M15,0,16561,419,0.854583967
15597,630185,2006,M15,0,16561,426,0.335701758
15598,630185,2007,M15,0,17130,429,0.981893214
15599,630185,2008,M15,0,17768,448,0.632291171
15600,630185,2009,M15,0,17077,448,0.714928653
15601,630185,2010,M15,0,16077,448,0.926970468
15602,630185,2011,M15,0,14699,448,1.2102674
15603,630185,2012,M15,0,14642,448,0.750749768
15604,630185,2013,M15,0,14159,448,0.573518881
15605,630185,2014,M15,0,14536,472,0.903537211
15606,630185,2015,M15,0,15197,472,0.966674106
15607,630185,2016,M15,0,16177,472,0.941313256
15608,630185,2017,M15,0,15945,472,1.204347473
15609,630192,2003,M15,0,6800,250,0.532283679
15610,630192,2004,M15,0,7024,235,0.720034636
15611,630192,2005,M15,0,7269,232,0.488875556
15612,630192,2006,M15,0,7971,232,0.814752072
15613,630192,2007,M15,0,7996,189,0.977525077
15614,630192,2008,M15,0,7186,234,1.286399167
15615,630192,2009,M15,0,9718,234,1.117085376
15616,630192,2010,M15,0,10920,234,0.881754822
15617,630192,2011,M15,0,10422,234,1.248420304
15618,630192,2012,M15,0,10650,234,0.873657735
15619,630192,2013,M15,0,10461,234,0.302318322
15620,630192,2014,M15,0,11471,188,0.907556597
15621,630192,2015,M15,0,11931,198,1.080861011
15622,630192,2016,M15,0,11663,215,0.722563921
15623,630192,2017,M15,0,10836,207,1.108200877
15624,630230,2003,M15,0,5728,150,0.803979122
15625,630230,2004,M15,0,5661,141,0.088581089
15626,630230,2005,M15,0,5364,141,1.285930675
15627,630230,2006,M15,0,6114,141,0.824845003
15628,630230,2007,M15,0,6486,141,0.463568347
15629,630230,2008,M15,0,6292,141,1.156911156
15630,630230,2009,M15,0,6323,141,0.709740436
15631,630230,2010,M15,0,6278,141,0.90981823
15632,630230,2011,M15,0,6032,141,0.597484643
15633,630230,2012,M15,0,6203,141,1.271798386
15634,630230,2013,M15,0,6594,141,0.890917447
15635,630230,2014,M15,0,6394,141,0.977848696
15636,630230,2015,M15,0,6591,141,0.642049911
15637,630230,2016,M15,0,5974,141,0.821664974
15638,630230,2017,M15,0,5517,141,1.450668143
15639,630234,2003,M15,0,4179,136,1.055067191
15640,630234,2004,M15,0,4096,99,0.618720927
15641,630234,2005,M15,0,3355,99,0.644254433
15642,630234,2006,M15,0,3439,99,0.838727763
15643,630234,2007,M15,0,3439,99,0.874851553
15644,630234,2008,M15,0,3597,99,0.550210857
15645,630234,2009,M15,0,3792,99,1.08420914
15646,630234,2010,M15,0,4700,99,0.472149333
15647,630234,2011,M15,0,4832,99,0.573558549
15648,630234,2012,M15,0,4068,99,0.742949485
15649,630234,2013,M15,0,4261,99,0.823629587
15650,630234,2014,M15,0,3809,99,0.994745569
15651,630234,2015,M15,0,3097,99,0.775054391
15652,630234,2016,M15,0,3107,99,1.151140095
15653,630234,2017,M15,0,3174,99,1.24828753
15654,630310,2003,M15,0,9798,215,0.421969999
15655,630310,2004,M15,0,10420,215,0.9815155
15656,630310,2005,M15,0,10748,198,0.750823321
15657,630310,2006,M15,0,10749,204,0.462180852
15658,630310,2007,M15,0,11842,204,1.300836206
15659,630310,2008,M15,0,10961,204,1.241344687
15660,630310,2009,M15,0,10545,204,0.838056111
15661,630310,2010,M15,0,10545,202,0.75388765
15662,630310,2011,M15,0,10518,202,0.765569803
15663,630310,2012,M15,0,10138,202,0.873808332
15664,630310,2013,M15,0,6065,202,0.926476231
15665,630310,2014,M15,0,9431,201,1.019648685
15666,630310,2015,M15,0,9521,217,1.063203974
15667,630310,2016,M15,0,9666,217,0.846162887
15668,630310,2017,M15,0,9067,217,0.569583741
15669,630380,2003,M15,0,11347,312,1.204258497
15670,630380,2004,M15,0,12346,271,0.685848452
15671,630380,2005,M15,0,11924,247,1.134222461
15672,630380,2006,M15,0,14632,248,1.009797203
15673,630380,2007,M15,0,15004,246,1.123802907
15674,630380,2008,M15,0,17374,246,0.81065959
15675,630380,2009,M15,0,13644,247,1.064620206
15676,630380,2010,M15,0,13742,271,0.785045025
15677,630380,2011,M15,0,13571,266,0.985397055
15678,630380,2012,M15,0,14260,247,1.077573926
15679,630380,2013,M15,0,14181,244,0.941064926
15680,630380,2014,M15,0,13887,262,0.619968132
15681,630380,2015,M15,0,15716,262,0.941343926
15682,630380,2016,M15,0,12583,250,0.894492473
15683,630380,2017,M15,0,12254,248,0.731622882
15684,630381,2003,M15,0,4723,112,0.234718095
15685,630381,2004,M15,0,3775,114,1.102400964
15686,630381,2005,M15,0,5244,152,1.038793828
15687,630381,2006,M15,0,5712,152,0.67330708
15688,630381,2007,M15,0,5792,152,1.588740738
15689,630381,2008,M15,0,6692,152,1.058333159
15690,630381,2009,M15,0,6831,152,1.569867262
15691,630381,2010,M15,0,5666,152,0.307294866
15692,630381,2011,M15,0,5914,152,1.335830801
15693,630381,2012,M15,0,6268,153,0.937951685
15694,630381,2013,M15,0,6036,153,0.891145587
15695,630381,2014,M15,0,5583,153,0.386253681
15696,630381,2015,M15,0,5730,177,1.066019807
15697,630381,2016,M15,0,5862,171,1.327782013
15698,630381,2017,M15,0,6228,167,0.321824111
15699,630568,2003,M15,0,8323,219,0.465894968
15700,630568,2004,M15,0,8388,219,0.661856099
15701,630568,2005,M15,0,7571,219,0.917166967
15702,630568,2006,M15,0,7867,219,1.208065349
15703,630568,2007,M15,0,8228,219,1.613956256
15704,630568,2008,M15,0,7637,275,0.812893831
15705,630568,2009,M15,0,8986,278,1.059866036
15706,630568,2010,M15,0,9612,306,0.86456901
15707,630568,2011,M15,0,9432,306,1.470311234
15708,630568,2012,M15,0,8363,259,1.122379009
15709,630568,2013,M15,0,7823,280,0.944963372
15710,630568,2014,M15,0,9030,216,0.968776438
15711,630568,2015,M15,0,8145,209,1.223063824
15712,630568,2016,M15,0,12998,230,1.101860578
15713,630568,2017,M15,0,12126,230,1.006057496
15714,630575,2003,M15,0,3685,155,0.386064176
15715,630575,2004,M15,0,4862,164,0.855423507
15716,630575,2005,M15,0,4805,138,1.070285288
15717,630575,2006,M15,0,5625,148,0.851135451
15718,630575,2007,M15,0,6766,138,1.098461284
15719,630575,2008,M15,0,7590,135,0.939028021
15720,630575,2009,M15,0,6642,135,1.072585759
15721,630575,2010,M15,0,7108,175,0.784536454
15722,630575,2011,M15,0,8673,175,0.863990406
15723,630575,2012,M15,0,8763,175,0.872770576
15724,630575,2013,M15,0,9096,172,0.500491825
15725,630575,2014,M15,0,9247,172,0.985251602
15726,630575,2015,M15,0,9619,172,1.20993016
15727,630575,2016,M15,0,9749,172,0.820171549
15728,630575,2017,M15,0,9158,172,1.190225396
15729,630605,2003,M15,0,7803,212,1.022365447
15730,630605,2004,M15,0,9957,212,0.664315386
15731,630605,2005,M15,0,10462,214,0.69446593
15732,630605,2006,M15,0,11364,220,1.306200783
15733,630605,2007,M15,0,11345,229,1.270500675
15734,630605,2008,M15,0,12108,239,1.162153189
15735,630605,2009,M15,0,12590,252,1.090187182
15736,630605,2010,M15,0,13067,251,2.052190536
15737,630605,2011,M15,0,13059,276,0.993578704
15738,630605,2012,M15,0,13774,290,0.745288949
15739,630605,2013,M15,0,13192,294,0.755482591
15740,630605,2014,M15,0,13242,289,1.079697232
15741,630605,2015,M15,0,13664,286,1.249981124
15742,630605,2016,M15,0,13777,262,0.5525642
15743,630605,2017,M15,0,11273,270,0.90790072
15744,630650,2003,M15,0,3128,97,1.090474704
15745,630650,2004,M15,0,3042,93,0.74288751
15746,630650,2005,M15,0,3212,93,0.70123303
15747,630650,2006,M15,0,3130,93,1.340143076
15748,630650,2007,M15,0,3139,97,1.110807006
15749,630650,2008,M15,0,3252,97,0.904849595
15750,630650,2009,M15,0,3247,97,0.396241294
15751,630650,2010,M15,0,3312,97,1.100108384
15752,630650,2011,M15,0,3570,92,1.179810574
15753,630650,2012,M15,0,3270,92,0.586800402
15754,630650,2013,M15,0,3083,97,1.182058201
15755,630650,2014,M15,0,2957,97,0.707031433
15756,630650,2015,M15,0,2897,92,1.288532909
15757,630650,2016,M15,0,2953,92,0.866117884
15758,630650,2017,M15,0,2812,92,0.71620793
15759,630680,2003,M15,0,2709,97,1.470544929
15760,630680,2004,M15,0,2530,97,0.262237076
15761,630680,2005,M15,0,2505,88,0.739765583
15762,630680,2006,M15,0,2549,87,0.979076858
15763,630680,2007,M15,0,2518,87,0.938309566
15764,630680,2008,M15,0,2468,87,1.14551191
15765,630680,2009,M15,0,2493,97,1.321360781
15766,630680,2010,M15,0,2330,97,1.111895998
15767,630680,2011,M15,0,2369,98,1.521026559
15768,630680,2012,M15,0,2363,98,1.4219092
15769,630680,2013,M15,0,2428,96,0.958732395
15770,630680,2014,M15,0,2370,96,0.696744895
15771,630680,2015,M15,0,2213,96,0.937538174
15772,630680,2016,M15,0,2007,96,1.211908085
15773,630680,2017,M15,0,1863,94,0.60291614
15774,630685,2003,M15,0,5557,151,1.037948679
15775,630685,2004,M15,0,5522,161,1.237686134
15776,630685,2005,M15,0,5633,150,1.067741326
15777,630685,2006,M15,0,5899,150,1.065558254
15778,630685,2007,M15,0,5488,131,1.045838216
15779,630685,2008,M15,0,5558,131,0.649957389
15780,630685,2009,M15,0,5065,131,1.10447464
15781,630685,2010,M15,0,4699,131,0.825018413
15782,630685,2011,M15,0,4699,131,0.855405889
15783,630685,2012,M15,0,4975,131,0.829260677
15784,630685,2013,M15,0,4685,131,0.935154427
15785,630685,2014,M15,0,3902,99,0.919751367
15786,630685,2015,M15,0,3755,99,0.76814074
15787,630685,2016,M15,0,3544,99,0.658977463
15788,630685,2017,M15,0,3137,99,0.755934291
15789,630785,2003,M15,0,16608,346,1.13593178
15790,630785,2004,M15,0,17020,346,1.001320488
15791,630785,2005,M15,0,18346,351,0.75226385
15792,630785,2006,M15,0,20689,339,1.397991862
15793,630785,2007,M15,0,22108,352,1.053438595
15794,630785,2008,M15,0,23887,359,0.393243295
15795,630785,2009,M15,0,23094,459,1.431788725
15796,630785,2010,M15,0,22977,459,0.995683016
15797,630785,2011,M15,0,17074,419,0.935135059
15798,630785,2012,M15,0,18025,424,1.02338632
15799,630785,2013,M15,0,17212,438,1.284392361
15800,630785,2014,M15,0,16930,433,0.71113681
15801,630785,2015,M15,0,15540,435,1.295523385
15802,630785,2016,M15,0,14350,435,0.917443528
15803,630785,2017,M15,0,13558,435,0.366450474
15804,630786,2003,M15,0,5085,140,0.570091385
15805,630786,2004,M15,0,5507,152,1.229677307
15806,630786,2005,M15,0,6701,146,0.915594152
15807,630786,2006,M15,0,6399,150,0.926292603
15808,630786,2007,M15,0,6466,174,0.901621913
15809,630786,2008,M15,0,7005,174,0.844156824
15810,630786,2009,M15,0,7340,174,1.388514981
15811,630786,2010,M15,0,7431,184,1.134574592
15812,630786,2011,M15,0,7575,150,1.316420116
15813,630786,2012,M15,0,7464,150,0.967095106
15814,630786,2013,M15,0,6658,150,1.448078633
15815,630786,2014,M15,0,6070,150,0.749278735
15816,630786,2015,M15,0,6653,150,0.651720537
15817,630786,2016,M15,0,7095,150,0.87391412
15818,630786,2017,M15,0,6227,150,0.574560693
15819,630845,2003,M15,0,7301,233,1.061349837
15820,630845,2004,M15,0,7502,229,1.080709959
15821,630845,2005,M15,0,8005,212,0.730909235
15822,630845,2006,M15,0,8194,212,1.30534443
15823,630845,2007,M15,0,8608,212,0.542732096
15824,630845,2008,M15,0,8492,212,0.867801041
15825,630845,2009,M15,0,8065,212,1.085812106
15826,630845,2010,M15,0,8175,212,0.787968542
15827,630845,2011,M15,0,7804,229,0.651000229
15828,630845,2012,M15,0,8104,228,1.278969872
15829,630845,2013,M15,0,8231,228,1.194801265
15830,630845,2014,M15,0,8452,228,0.889828067
15831,630845,2015,M15,0,8244,222,0.476280714
15832,630845,2016,M15,0,7635,222,0.932769751
15833,630845,2017,M15,0,5928,222,1.152073042
15834,630860,2003,M15,0,9831,254,0.994221175
15835,630860,2004,M15,0,10701,263,1.198108026
15836,630860,2005,M15,0,11013,234,1.1132305
15837,630860,2006,M15,0,11731,234,0.717304838
15838,630860,2007,M15,0,12237,234,0.445890677
15839,630860,2008,M15,0,12709,288,0.922640658
15840,630860,2009,M15,0,12228,290,0.979540564
15841,630860,2010,M15,0,13031,323,1.092878492
15842,630860,2011,M15,0,13400,394,0.540263708
15843,630860,2012,M15,0,12979,395,0.819174817
15844,630860,2013,M15,0,14754,424,0.98379949
15845,630860,2014,M15,0,14115,426,0.681804754
15846,630860,2015,M15,0,14296,406,1.034084743
15847,630860,2016,M15,0,13734,402,0.88535114
15848,630860,2017,M15,0,12806,402,0.963986268
15849,630930,2003,M15,0,44500,1087,1.243549973
15850,630930,2004,M15,0,43755,1049,0.212759697
15851,630930,2005,M15,0,45603,1136,1.01023225
15852,630930,2006,M15,0,48856,1183,0.636221762
15853,630930,2007,M15,0,48723,1235,1.625846646
15854,630930,2008,M15,0,48530,1206,0.780200826
15855,630930,2009,M15,0,50117,1178,1.191272713
15856,630930,2010,M15,0,52061,1366,0.818551243
15857,630930,2011,M15,0,53240,1264,0.853135192
15858,630930,2012,M15,0,52382,1251,0.461981818
15859,630930,2013,M15,0,53539,1217,0.523480891
15860,630930,2014,M15,0,54507,1192,1.313590301
15861,630930,2015,M15,0,54691,1218,0.753753768
15862,630930,2016,M15,0,54308,1238,1.328581137
15863,630930,2017,M15,0,55836,1247,0.787116527
15864,630985,2003,M15,0,9769,303,0.872768384
15865,630985,2004,M15,0,11194,298,0.936425558
15866,630985,2005,M15,0,13705,326,1.327499383
15867,630985,2006,M15,0,15853,364,1.030344039
15868,630985,2007,M15,0,18917,353,0.686150865
15869,630985,2008,M15,0,16124,372,1.650658132
15870,630985,2009,M15,0,18332,372,0.787775711
15871,630985,2010,M15,0,20052,368,0.814150646
15872,630985,2011,M15,0,20692,364,1.224984264
15873,630985,2012,M15,0,22151,378,0.577742742
15874,630985,2013,M15,0,23107,406,2.082723546
15875,630985,2014,M15,0,23028,439,0.578058951
15876,630985,2015,M15,0,23586,440,0.883256423
15877,630985,2016,M15,0,21561,440,0.979947802
15878,630985,2017,M15,0,20563,440,0.852599599
15879,630995,2003,M15,0,17486,477,1.057722827
15880,630995,2004,M15,0,19120,592,0.945432991
15881,630995,2005,M15,0,20373,527,0.938267944
15882,630995,2006,M15,0,21503,567,0.609779348
15883,630995,2007,M15,0,21948,557,0.760078063
15884,630995,2008,M15,0,22579,566,0.566865007
15885,630995,2009,M15,0,22846,566,1.214744335
15886,630995,2010,M15,0,24180,602,0.511982973
15887,630995,2011,M15,0,28998,590,1.078648433
15888,630995,2012,M15,0,25409,594,0.826298208
15889,630995,2013,M15,0,25651,584,1.166746079
15890,630995,2014,M15,0,24459,562,0.86782682
15891,630995,2015,M15,0,25275,541,0.702918991
15892,630995,2016,M15,0,26021,558,0.598882164
15893,630995,2017,M15,0,20252,565,0.547735745
15894,631010,2003,M15,0,3788,145,0.639675577
15895,631010,2004,M15,0,3530,145,1.016146451
15896,631010,2005,M15,0,3791,117,1.039512371
15897,631010,2006,M15,0,3745,117,0.976495031
15898,631010,2007,M15,0,3744,117,0.398319209
15899,631010,2008,M15,0,4266,117,0.624036142
15900,631010,2009,M15,0,4426,117,0.956803401
15901,631010,2010,M15,0,4379,122,1.575716088
15902,631010,2011,M15,0,4529,117,1.100967814
15903,631010,2012,M15,0,4334,116,0.811303325
15904,631010,2013,M15,0,4958,128,0.766147971
15905,631010,2014,M15,0,4431,133,1.092387854
15906,631010,2015,M15,0,3929,129,1.072450852
15907,631010,2016,M15,0,4012,127,1.283432236
15908,631010,2017,M15,0,3930,127,0.775455029
15909,631100,2003,M15,0,17031,392,0.803990676
15910,631100,2004,M15,0,17936,392,1.026974089
15911,631100,2005,M15,0,19299,367,0.901528012
15912,631100,2006,M15,0,19917,375,0.950105967
15913,631100,2007,M15,0,20837,391,0.494882803
15914,631100,2008,M15,0,22033,431,0.71096595
15915,631100,2009,M15,0,22599,429,0.607709903
15916,631100,2010,M15,0,22899,434,0.554147412
15917,631100,2011,M15,0,22082,436,0.70404337
15918,631100,2012,M15,0,22410,445,1.142008283
15919,631100,2013,M15,0,23451,477,1.050485646
15920,631100,2014,M15,0,24426,477,0.984674879
15921,631100,2015,M15,0,23847,477,1.373967311
15922,631100,2016,M15,0,23615,486,1.142746042
15923,631100,2017,M15,0,22567,471,1.227162481
15924,631280,2003,M15,0,5546,153,0.958738805
15925,631280,2004,M15,0,5708,153,1.095473094
15926,631280,2005,M15,0,6067,138,1.349127964
15927,631280,2006,M15,0,6679,133,0.704057898
15928,631280,2007,M15,0,6729,138,0.992861456
15929,631280,2008,M15,0,6795,136,0.813647649
15930,631280,2009,M15,0,7432,145,1.317100629
15931,631280,2010,M15,0,8255,153,1.025592116
15932,631280,2011,M15,0,8002,153,0.694134935
15933,631280,2012,M15,0,7670,149,0.700009164
15934,631280,2013,M15,0,7665,146,0.525360753
15935,631280,2014,M15,0,7847,156,1.549681824
15936,631280,2015,M15,0,7941,167,0.803900083
15937,631280,2016,M15,0,7891,168,0.793705215
15938,631280,2017,M15,0,6934,170,0.872408228
15939,631290,2003,M15,0,6470,231,0.894686677
15940,631290,2004,M15,0,6742,191,0.777074583
15941,631290,2005,M15,0,6593,191,1.216502713
15942,631290,2006,M15,0,6614,191,1.013000089
15943,631290,2007,M15,0,6741,191,1.220903088
15944,631290,2008,M15,0,6844,191,1.121272578
15945,631290,2009,M15,0,7006,191,0.607970597
15946,631290,2010,M15,0,7137,191,0.875728235
15947,631290,2011,M15,0,7282,191,1.164627049
15948,631290,2012,M15,0,7089,191,0.860800898
15949,631290,2013,M15,0,6568,182,1.233364563
15950,631290,2014,M15,0,6598,182,0.743796049
15951,631290,2015,M15,0,6660,182,0.604859259
15952,631290,2016,M15,0,6750,182,1.049229715
15953,631290,2017,M15,0,5989,182,0.558927937
15954,631300,2003,M15,0,5458,232,0.844788545
15955,631300,2004,M15,0,5211,232,0.846419575
15956,631300,2005,M15,0,5865,214,0.409087252
15957,631300,2006,M15,0,6377,212,0.472230862
15958,631300,2007,M15,0,5829,212,0.151426564
15959,631300,2008,M15,0,6130,212,0.600168387
15960,631300,2009,M15,0,6009,212,0.946236083
15961,631300,2010,M15,0,5575,212,0.862327616
15962,631300,2011,M15,0,5542,212,0.969252728
15963,631300,2012,M15,0,5974,212,0.939154979
15964,631300,2013,M15,0,5300,213,0.929522632
15965,631300,2014,M15,0,4993,213,0.870618973
15966,631300,2015,M15,0,5096,213,0.444657465
15967,631300,2016,M15,0,5311,209,0.825007675
15968,631300,2017,M15,0,5051,209,0.948964724
15969,631320,2003,M15,0,27591,691,1.013589213
15970,631320,2004,M15,0,30086,715,0.596751799
15971,631320,2005,M15,0,32399,665,1.098983794
15972,631320,2006,M15,0,34193,665,0.419188598
15973,631320,2007,M15,0,35203,701,0.923242389
